dm_id_003,dm_id_005,dm_id_009,dm_summary_001,dm_summary_002,dm_summary_003,dm_summary_004,dm_summary_005,dm_summary_006,dm_summary_007,dm_summary_011,dm_summary_012,dm_summary_013,dm_summary_014,dm_summary_015,dm_summary_018,dm_summary_021,dm_summary_023,dm_summary_024,dm_summary_025,dm_creditdetails_001,dm_creditdetails_003,dm_creditdetails_004,dm_creditdetails_005,dm_creditdetails_006,dm_creditdetails_007,dm_creditdetails_009,dm_creditdetails_011,dm_creditdetails_012,dm_creditdetails_013,dm_creditdetails_029,dm_creditdetails_030,dm_creditdetails_031,dm_creditdetails_032,dm_creditdetails_034,dm_publicdetails_008,dm_publicdetails_009,dm_creditdetails_017,dm_repayment_1_001,dm_repayment_25_001,dm_repayment_2_001,dm_repayment_15_001,dm_creditdetails_028,dm_qc_sc_01,dm_qc_sc_02,dm_qc_sc_03,dm_qc_sc_04,dm_qc_sc_05,dm_ql_sc_01,dm_ql_sc_02,dm_ql_sc_03,dm_ql_sc_04,dm_ql_sc_05,dm_qdb_sc_01,dm_qdb_sc_02,dm_qdb_sc_03,dm_qdb_sc_04,dm_qdb_sc_05,dm_qc_so_01,dm_qc_so_02,dm_qc_so_03,dm_qc_so_04,dm_qc_so_05,dm_ql_so_01,dm_ql_so_02,dm_ql_so_03,dm_ql_so_04,dm_ql_so_05,dm_qdb_so_01,dm_qdb_so_02,dm_qdb_so_03,dm_qdb_so_04,dm_qdb_so_05,overdue,dm_creditdetails_007_numerator,dm_repayment_1_001_numerator,dm_repayment_25_001_numerator,dm_repayment_2_001_numerator,dm_repayment_15_001_numerator,fold
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2.0
ZZ,NONE,ZZ,0,0.0,0,3,9.356257246876337,8.653645314551737,10.078742533123364,9.414994033976548,8.58316818033977,0,0.0,0,7.878912912297133,0,0,0,3,0.0,0.0,3.9318256327243257,0.0,7.040186066162627,0.0,0,5,2,2,0,0.0,0.0,7.252053951852814,0.0,0,0,1,0.0,0.0,0.0,0.0,0,1,6,7,7,8,1,1,1,6,11,0,0,0,0,0,1,6,6,6,7,1,1,1,4,5,0,0,0,0,0,1,0.0,0,0,0,0,5.0
GZ,YH,ZY,1,6.3818160174060985,1,1,8.81001204797317,8.655388690167637,9.042040056544483,9.09279480812114,9.075779878580487,0,0.0,0,0.0,0,0,0,1,0.0,7.264730177929867,7.45182223652793,7.241366283322318,6.218201633932322,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.041666666666666664,0.0,0.0,0.016666666666666666,0,2,2,2,3,3,2,2,2,2,3,1,1,1,1,1,2,2,2,3,3,2,2,2,2,3,1,1,1,1,1,0,0.0,1,0,0,1,2.0
XX,NONE,GWY,2,9.360569085222874,1,1,0.0,0.0,8.026496938945412,8.019941687677365,8.029758520440822,1,7.201170883281678,1,8.14351740579748,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,3,0,0.0,0.0,0.0,6.594413459749778,0,0,0,0.041666666666666664,0.016666666666666666,0.0,0.1,0,2,2,3,4,4,1,1,1,1,2,0,0,0,0,0,2,2,2,3,3,1,1,1,1,2,0,0,0,0,0,0,0.0,1,1,0,6,7.0
QT,NONE,ZY,1,8.026496938945412,4,9,11.977357350842242,11.984621411439049,12.095593496435804,10.715106420466313,8.31164394850298,1,7.955425088912672,1,8.833608482690892,0,0,0,30,0.0,9.91338837721339,11.231795215707006,9.550591175100745,9.583977638853103,11.0,0,0,48,18,0,0.0,0.0,0.0,9.250618218474752,0,0,0,0.08333333333333333,0.03333333333333333,0.08333333333333333,0.06666666666666667,0,1,1,1,2,4,0,3,5,9,16,0,1,2,4,5,1,1,1,2,3,0,3,5,9,11,0,1,2,2,2,0,2.0,2,2,2,4,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,3,3,13,0,1,3,4,17,0,0,0,0,0,0,2,3,3,11,0,1,2,2,11,0,0,0,0,0,1,,0,0,0,0,6.0
ZZ,YH,ZZ,0,0.0,0,4,10.461129966077028,10.019535750898795,11.032806851316673,9.907031266159493,9.214431989879436,0,0.0,0,8.963288275610298,0,0,2,5,0.0,8.236420527265391,9.773891264365055,7.715569534520208,8.090586159554645,2.0,0,22,8,4,0,0.0,0.0,7.8083230503910555,7.450660796211539,0,0,1,0.0,0.0,0.0,0.0,0,5,5,6,7,10,2,4,12,24,37,0,1,1,3,4,5,5,6,7,9,2,4,10,16,22,0,1,1,2,2,0,1.0,0,0,0,0,8.0
DZ,YH,ZZ,1,7.905072849498666,2,10,12.562946069770387,12.557683287511859,12.570128781324764,11.11350703877837,4.110873864173311,1,7.732369222284388,2,8.832149906002899,0,0,0,17,0.0,10.292924899567096,11.761401424162148,10.026147565272016,10.177723378034681,11.0,0,0,19,3,0,0.0,0.0,0.0,5.860786223465865,173,1220,0,0.0,0.016666666666666666,0.041666666666666664,0.03333333333333333,0,0,0,0,2,4,0,0,0,4,11,1,1,2,4,7,0,0,0,2,4,0,0,0,4,7,1,1,1,1,1,0,4.0,0,1,1,2,8.0
XX,YH,ZZ,0,0.0,0,1,0.0,0.0,9.214431989879436,9.217415285648144,9.21542741102474,0,0.0,0,7.415175109613295,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,59,6,2,0,0.0,0.0,7.415175109613295,0.0,0,0,1,0.0,0.0,0.0,0.0,0,1,1,1,1,1,5,5,5,6,6,0,0,0,0,0,1,1,1,1,1,5,5,5,6,6,0,0,0,0,0,0,0.0,0,0,0,0,2.0
QT,YH,QT,0,0.0,0,1,6.878326468291325,7.611347717403621,9.552581649917311,9.55044884660634,9.551871220788255,0,0.0,0,5.8888779583328805,0,0,1,3,0.0,8.916640227198839,9.224046019032295,8.87570644462861,0.0,1.0,0,0,5,3,0,0.0,0.0,0.0,5.860786223465865,69,2430,0,0.0,0.0,0.0,0.0,0,3,4,4,5,5,4,4,4,6,7,0,0,0,0,0,3,4,4,4,4,4,4,4,6,6,0,0,0,0,0,0,0.0,0,0,0,0,6.0
QT,YH,GTJY,0,0.0,0,5,10.277152348094495,10.376019233564437,11.157121570129487,10.82039809228969,8.02322468471667,0,0.0,0,7.215975002651466,0,0,0,5,0.0,6.0473721790462776,8.780018887869153,4.634728988229636,7.967730684035328,2.0,0,0,3,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,5,5,0,1,2,2,2,0,0,0,0,1,0,1,1,5,5,0,1,2,2,2,0,0,0,0,1,0,1.0,0,0,0,0,8.0
DZ,YH,ZZ,0,0.0,0,7,10.453658881643552,10.389948759849503,10.537972247530657,9.528866827722945,7.616283561580385,0,0.0,0,8.347827345782498,0,0,0,24,0.0,7.783224016336037,10.362303836141287,6.852242569051878,8.121034642628373,6.0,0,0,3,2,0,0.0,0.0,0.0,8.055475141757274,0,0,0,0.0,0.0,0.0,0.0,0,2,3,5,7,10,0,0,0,0,2,0,0,0,0,0,2,2,3,4,5,0,0,0,0,2,0,0,0,0,0,0,5.0,0,0,0,0,2.0
XX,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4,6.133398042996649,5,6.133398042996649,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,3,1,0.6931471805599453,0.0,0.0,5.739792912179234,0,0,0,0.0,0.23333333333333334,0.5833333333333334,0.0,80,1,3,3,4,8,2,2,2,4,10,0,0,0,0,0,1,3,3,4,5,2,2,2,4,9,0,0,0,0,0,0,0.0,0,14,14,0,7.0
DZ,YH,QT,7,10.712438032589617,1,1,8.958154135209242,9.11943049661634,0.0,0.0,0.0,1,7.340186835320115,1,7.365812837209472,0,0,0,1,8.948975607841776,8.948975607841776,0.0,9.054271186326293,0.0,1.0,1,147,3,1,0,0.0,0.0,7.346655163176539,0.0,0,0,1,0.9583333333333334,0.06666666666666667,0.0,0.8666666666666667,0,0,2,2,2,3,0,0,1,2,3,0,0,0,0,0,0,2,2,2,3,0,0,1,2,3,0,0,0,0,0,0,0.0,23,4,0,52,6.0
GZ,YH,ZYJS,1,9.96038759966894,1,2,10.926675618557397,10.517347989609593,10.951700883620386,10.519510678674001,9.904537001671699,0,0.0,0,9.353661191420406,0,0,0,2,0.0,10.151752892624117,10.853522490374443,10.031792812689051,8.098217221280125,2.0,0,0,6,1,0,0.0,0.0,0.0,0.0,0,0,0,0.041666666666666664,0.0,0.0,0.016666666666666666,0,2,3,4,4,5,4,5,7,8,14,0,0,0,0,0,2,3,3,3,4,4,5,6,7,12,0,0,0,0,0,0,1.0,1,0,0,1,2.0
DZ,YH,ZZ,1,8.804024902413179,1,7,12.589908859732006,12.614403643051382,12.647583560310794,11.835088671107584,9.395241931033524,1,8.02322468471667,1,10.095800693457734,0,0,2,21,0.0,10.737092085791328,11.494944776934279,10.602318549564371,10.147256921643994,9.0,0,0,21,7,0,0.0,0.0,0.0,10.417238892218322,0,0,0,0.0,0.016666666666666666,0.0,0.016666666666666666,0,0,0,1,2,4,1,1,2,9,13,0,0,1,1,1,0,0,1,2,4,1,1,2,8,11,0,0,1,1,1,0,1.0,0,1,0,1,7.0
NONE,NONE,ZZ,0,0.0,0,3,10.74744412273953,10.832714252818556,10.864961952985604,10.088763075406442,8.484876589939695,0,0.0,0,8.174984532943087,0,0,0,4,0.0,8.714239143608575,8.867004635333567,8.700014623251842,8.307804605334363,3.0,0,0,10,7,0,0.0,0.0,0.0,7.5126175446745105,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,1,6,14,16,16,0,0,0,0,0,0,0,0,0,2,1,6,13,14,14,0,0,0,0,0,0,1.0,0,0,0,0,0.0
ZZ,YH,ZYJS,0,0.0,0,2,10.242848470041249,8.901230352110781,10.436201861559756,10.240352569152035,8.703008637464448,0,0.0,0,0.0,0,0,0,3,0.0,7.018401799069201,7.018401799069201,7.018401799069201,7.897222120389449,1.0,0,195,1,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,4,5,6,6,6,4,4,4,4,4,1,1,1,1,1,4,5,6,6,6,4,4,4,4,4,1,1,1,1,1,1,0.0,0,0,0,0,6.0
ZZ,YH,ZZ,2,8.717845704894916,1,1,9.076923258535832,9.072341873818893,9.211439767419483,9.213435576883485,9.212438170058329,1,7.976251943745623,1,8.086717920303906,0,0,0,1,6.739336627357174,7.801800401908973,7.3783837129967145,7.839131648274333,0.0,1.0,0,0,5,5,0,0.0,0.0,0.0,6.415096959171596,0,0,0,0.3333333333333333,0.016666666666666666,0.041666666666666664,0.23333333333333334,0,1,1,1,1,3,3,5,8,10,16,0,1,1,1,1,1,1,1,1,3,3,4,7,9,14,0,1,1,1,1,0,0.0,8,1,1,14,9.0
GZ,YH,ZZ,1,8.519390774959724,3,4,9.986955157777391,10.187199253484014,10.821197277163698,10.205479252168017,8.016647877057803,1,6.329720905522696,1,7.252053951852814,0,0,0,5,0.0,9.606697461053619,9.606697461053619,9.606697461053619,6.662238298691035,2.0,0,0,13,2,0,0.0,0.0,0.0,7.2868764117507,0,0,0,0.041666666666666664,0.016666666666666666,0.041666666666666664,0.016666666666666666,0,1,1,2,2,3,1,1,1,8,33,0,0,0,2,4,1,1,1,1,2,1,1,1,7,22,0,0,0,2,3,0,0.0,1,1,1,1,1.0
GZ,YH,ZZ,2,8.599878558034845,6,9,12.094084661081993,12.138601829414757,12.114072481574183,11.513135442923314,6.966967138613983,0,0.0,0,9.138951775888529,0,0,0,13,0.0,9.352794339771116,11.811866417691423,8.451480648050856,9.765018274310549,8.0,0,0,4,4,0,0.0,8.832149906002899,0.0,8.134760782418645,0,0,0,0.375,0.0,0.0,0.45,0,0,0,2,3,6,1,2,4,5,11,0,0,0,1,1,0,0,2,3,4,1,2,4,5,11,0,0,0,1,1,0,5.0,9,0,0,27,6.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,3.0
ZZ,YH,ZZ,1,5.707110264748875,1,6,11.674542487872497,11.645365011747952,11.645890447214674,10.529987323148188,7.783640596221253,0,0.0,0,8.089789175789319,0,0,0,9,0.0,9.512221163827776,10.471383252907115,9.315060682746585,9.26855267472452,7.0,0,0,18,5,0,0.0,0.0,0.0,6.594413459749778,0,0,0,0.125,0.0,0.0,0.06666666666666667,0,1,2,4,9,12,0,1,1,6,19,0,0,0,0,0,1,2,4,8,9,0,1,1,5,16,0,0,0,0,0,0,2.0,3,0,0,4,0.0
DZ,NONE,ZYJS,0,0.0,0,2,8.258681496264236,8.33110454805304,9.65059330557001,9.628458426207663,0.0,1,6.478509642208569,1,8.146419323098003,0,0,0,2,0.0,7.302496423727326,7.313886831633462,7.301147805856032,5.309257306586371,1.0,0,0,116,15,0,0.0,0.0,0.0,7.791935956938058,0,0,0,0.0,0.016666666666666666,0.0,0.0,0,1,2,2,3,5,3,5,9,17,38,0,0,0,0,0,1,2,2,3,5,3,5,6,11,23,0,0,0,0,0,0,0.0,0,1,0,0,3.0
XX,YH,ZZ,1,5.942799375126701,1,3,9.67852985665631,9.6004210780406,9.682279626689674,8.988570876215118,8.013343181386672,0,0.0,0,8.026496938945412,0,0,0,5,0.0,7.049254841255837,8.897545598709327,6.395261598115449,7.335373191731435,4.0,0,0,125,4,0,0.0,0.0,0.0,6.608000625296087,0,0,0,0.041666666666666664,0.0,0.0,0.03333333333333333,0,0,4,5,5,5,2,6,8,13,15,0,0,0,0,0,0,4,5,5,5,2,5,5,8,9,0,0,0,0,0,1,1.0,1,0,0,2,0.0
ZZ,NONE,ZZ,0,0.0,0,2,8.848078421168667,8.846640813100485,9.395241931033524,8.855235623206967,8.529319371214077,0,0.0,0,6.415096959171596,0,0,0,3,0.0,5.846438775057725,8.84159284680318,0.0,6.543767950320282,1.0,0,0,5,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,7,10,11,0,0,0,0,10,0,0,0,0,0,3,3,6,9,9,0,0,0,0,8,0,0,0,0,0,0,1.0,0,0,0,0,3.0
DZ,YH,ZY,0,0.0,0,10,12.194207532651399,12.104100826194363,12.209920234059048,11.02306192678775,8.991064332188461,1,7.919719760924575,1,8.253488028345904,0,0,0,17,0.0,9.810604425056072,11.909511268471798,8.710949125835855,9.86050176035997,9.0,0,60,7,4,0,0.0,0.0,7.1785454837637,0.0,0,0,1,0.0,0.016666666666666666,0.0,0.0,0,0,4,4,6,6,1,1,1,3,4,0,0,0,2,2,0,4,4,6,6,1,1,1,3,4,0,0,0,1,1,1,6.0,0,1,0,0,2.0
XX,YH,ZZ,0,0.0,0,5,11.232563203880659,11.194660466040654,11.562010823660708,10.309985460456241,9.21542741102474,0,0.0,0,8.314097335405807,0,0,0,6,0.0,8.369388996647842,11.018514382472333,7.562681246721884,8.928865660600385,4.0,0,0,6,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,2,2,5,0,2,2,3,4,0,0,0,0,0,1,1,2,2,4,0,2,2,2,3,0,0,0,0,0,0,3.0,0,0,0,0,7.0
DZ,YH,ZZ,0,0.0,0,6,12.024017053364492,12.038369714047795,12.010793500614241,11.38020517188695,8.529319371214077,0,0.0,0,6.066108090103747,0,0,0,11,0.0,8.786303878282583,11.925690530105244,0.0,9.721245992542345,6.0,0,0,6,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,3,4,12,0,0,0,0,0,0,0,0,0,0,3,3,3,4,10,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,6.0
BK,YH,ZY,1,6.274762021241939,1,14,12.745517795604693,12.738584415773538,12.75095470897608,11.513435334964429,8.427487278331744,1,7.456454555176209,1,7.9865049385539955,0,0,0,18,0.0,10.716859230402441,12.129585691996757,10.303303400245593,10.351900394179564,15.0,0,62,5,3,0,0.0,0.0,7.467942332285852,6.734591659972948,0,0,1,0.0,0.03333333333333333,0.041666666666666664,0.016666666666666666,0,0,1,1,3,12,1,1,3,10,13,1,1,2,2,3,0,1,1,2,7,1,1,3,6,8,1,1,1,1,1,0,5.0,0,2,1,1,4.0
DZ,YH,ZYJS,1,5.3981627015177525,2,4,12.787033288284265,12.566369522343862,12.901818945451133,11.523380618873846,11.513735137097267,0,0.0,0,9.27902652976463,0,0,0,9,0.0,10.73491732089608,11.98374750922302,10.414693104120404,10.386358047488688,5.0,0,119,13,3,0,0.0,0.0,0.0,0.0,26,17970,1,0.08333333333333333,0.0,0.0,0.03333333333333333,0,3,3,3,3,6,1,2,7,8,10,0,0,0,0,0,3,3,3,3,6,1,2,5,5,7,0,0,0,0,0,0,1.0,2,0,0,2,2.0
NONE,NONE,QT,0,0.0,0,1,0.0,0.0,8.519390774959724,8.529319371214077,8.531293315795018,1,4.709530201312334,1,6.329720905522696,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.016666666666666666,0.0,0.0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.0,0,1,0,0,1.0
